userId,testItems
14453,23298 27488 9789 22231 12213
14455,19672 33455 16193 2312 11232
14462,16585 35815 33921 19240 22427
14463,14829 6200 19115 1476 25625
14465,34342 18453 35390 28033 35997
14471,29158 3559 24754 27855 25254
14472,24217 36537 8284 17239 30511
14475,4532 14734 9535 9104 98
14476,26961 22003 34679 24781 28210
14478,31250 25597 30492 27863 23850
14479,17341 19242 26962 19794 15354
14480,13276 14932 16656 8931 7901
14486,33598 2747 28909 16790 8541
14493,9791 5518 10007 7322 4229
14495,6258 22803 30481 25103 19624
14500,33040 18819 10876 15413 13963
14502,27257 5488 14579 5703 33867
14504,24519 24776 24914 17873 33993
14513,32179 8638 17335 12644 20620
14518,26352 24822 27039 14379 26281
14524,28220 15299 23670 11286 24927
14526,22098 27784 32992 13420 15238
14530,21629 36333 4099 15629 32136
14533,35570 18064 28713 35282 36249
14534,22579 28775 2048 25340 33703
14535,5229 17603 27669 34682 18397
14536,3826 28216 20213 14172 15662
14537,22484 3161 29732 12201 18017
14541,17187 10299 21662 34509 3865
14549,9576 2675 12502 33890 35309
14556,24399 21130 6321 6800 10448
14558,18453 33598 30622 36587 25758
14561,25675 10164 25597 14290 11531
14564,35379 34554 28477 30603 27361
14570,26843 30611 7774 13755 5359
14577,27508 24777 26705 33593 8806
14579,33780 11409 7903 17060 17082
14582,10905 20691 13137 17202 27490
14583,34961 16143 11830 34686 29645
14585,21461 35747 34410 34687 12167
14587,21167 28762 17537 32287 34278
14591,24853 34134 21199 24986 36401
14592,25884 18147 5696 28041 35379
14596,954 36593 18287 31298 5369
14599,15007 33597 32591 31695 13536
14601,34752 35630 33673 27091 7414
14602,36942 17240 24399 15779 31082
14605,1580 22777 16935 19842 27564
14607,25864 29140 19295 28158 9895
14608,768 33320 35220 21098 35723
14609,6473 10562 7669 17043 26427
14612,19642 1107 35207 4923 24473
14613,33998 19912 16942 28213 23188
14617,26951 30142 559 36835 19001
14619,32780 7659 29166 16537 7621
14621,3281 4072 26688 36043 35500
14622,7287 19912 28213 23188 24263
14624,7414 11413 35208 24388 18121
14627,23912 27513 17033 4352 15495
14634,34391 31632 34964 34128 28911
14638,25044 32785 24807 8788 7612
14642,14762 31073 2915 25798 30064
14643,5 34136 29636 8295 19573
14648,31334 14101 19001 15299 27650
14654,5704 8260 12875 26714 29383
14657,8013 13564 16730 2605 8212
14661,28060 26539 2184 22256 4395
14663,11976 8935 14606 10046 14828
14664,33857 26417 6921 27660 1899
14668,25609 10039 4743 19533 1473
14677,25055 21739 23425 36903 32278
14680,28518 32780 7659 29166 16537
14681,36337 32269 27053 33963 31925
14682,35809 23498 27016 2747 28909
14687,16663 26272 32400 28909 33173
14692,36098 9833 29177 19844 26888
14700,15406 3826 25055 21739 36903
14703,18453 35390 33598 26428 29260
14708,22093 12077 612 26486 30616
14709,21649 21484 5488 19525 21433
14715,22779 21468 34201 17873 28978
14716,21381 27152 32537 33573 27650
14718,35897 17068 17871 18389 14125
14720,6321 6800 28202 13847 9067
14723,26216 24801 36528 26177 17708
14726,36259 551 32098 1802 22909
14727,5963 18165 12629 3764 5425
14728,17783 26218 36115 28969 16930
14730,9607 29754 2714 8809 516
14733,18453 35390 10804 22031 33379
14737,28966 34517 28203 25782 30354
14738,29383 10448 20902 19798 33562
14740,36234 33794 11592 34906 9354
14749,32404 26007 9221 10446 18988
14750,24034 31049 30003 14854 15404
14751,35055 17465 12396 7662 33029
14752,34141 12635 15764 25784 14762
14756,16709 5819 3281 13615 29665
14757,30130 29650 33577 35775 22570
14760,34812 29857 34846 34540 37033
14766,28421 6533 26059 19756 16617
14769,32041 26759 11959 10044 24771
14773,15016 23886 8187 71 27172
14775,27391 16929 7772 9888 13749
14780,24391 21739 27911 25044 13367
14781,27660 562 18174 31604 26270
14785,24399 21130 21268 1765 6321
14787,6813 2195 1090 13843 26255
14788,9354 29383 21740 29405 5245
14789,22003 34679 19921 13260 29403
14792,26316 29177 16790 8541 5697
14794,22482 33963 16314 36337 25564
14798,33598 22186 30616 16451 20539
14801,36907 29166 18160 29683 36869
14803,34134 18999 19242 5489 14579
14809,8877 5 12141 32836 6630
14813,29171 13323 9735 6838 22250
14815,30436 26191 29355 6561 10334
14821,27391 7772 32108 36968 4542
14833,8550 24626 35510 5227 24391
14835,34672 4385 10008 13599 2142
14843,23057 12390 20920 6801 7901
14846,27152 35629 25414 31268 14844
14851,35878 32400 15847 28028 14913
14852,322 14950 13178 23951 10231
14854,15873 33308 31184 28887 11725
14856,29115 27497 3271 21378 32003
14859,36745 843 33424 23506 25271
14863,19798 34195 36109 1190 24849
14864,7168 33110 29064 33722 28289
14866,20993 15420 31555 33247 7896
14869,17064 21395 35212 573 14809
14870,2615 7889 20786 31203 36175
14873,12870 8541 26713 27257 824
14874,12652 3975 32527 2745 12657
14876,12502 9762 16537 30123 27225
14879,14821 1884 3967 22494 33917
14883,22583 35630 1848 12723 30960
14884,4880 33082 26746 34174 19066
14890,17222 28687 24516 20645 24522
14891,35981 34869 21586 23913 15746
14893,16845 35328 26479 31833 22003
14899,33827 6321 11260 1829 1060
14908,24913 6876 33441 33179 10627
14910,20518 17206 23067 29650 25631
14911,29086 28462 3134 10131 22006
14915,25462 13423 29389 32287 12264
14917,32052 17637 30105 10470 22882
14923,550 33048 12263 3398 5218
14926,36370 17380 12418 18147 5696
14928,36620 33561 34389 13101 28577
14930,28160 30839 20084 19529 7874
14937,28428 15333 23297 29732 8268
14939,35391 26417 27660 29754 29642
14943,17786 10060 5002 5657 13861
14947,34000 29043 30173 9477 14202
14949,2985 11953 18153 6840 25310
14950,25549 34440 32685 32136 34177
14951,22818 2982 31795 36584 33578
14952,1912 20516 27675 33319 30116
14953,4475 3216 25020 6844 20151
14955,3826 19300 22778 18590 35509
14960,6673 20087 31790 33027 25081
14970,2750 14105 30141 22467 35503
14973,11648 26276 6203 35381 28466
14978,29803 34195 29534 34799 28858
14980,28526 30875 23436 2987 28672
14985,23058 10997 30595 32059 18435
14987,29046 2623 26621 37065 2561
14988,30881 16371 23336 19426 16255
14991,8011 12864 27402 34903 4041
14993,34674 26002 21405 16016 25589
14998,27736 1632 14837 36334 29671
14999,20925 19905 19549 29655 9223
15003,18453 30622 2458 36872 2712
15008,29081 1188 9607 33498 7519
15011,806 25574 31097 30360 25085
15012,21740 5245 30358 36589 30363
15015,33475 32777 23261 28036 3609
15017,14588 30970 25605 15788 16644
15021,16141 25735 15727 7414 27020
15026,10491 26007 9222 28213 4038
15027,24912 17540 14523 3101 35387
15028,21266 805 23322 28555 20765
15030,9893 33703 10576 22467 34799
15031,31924 5623 30559 31553 2371
15034,7406 30055 24196 4486 11572
15035,8541 16516 31203 401 3006
15036,27456 19549 11528 34891 32347
15040,1638 13852 5245 27507 10022
15048,8939 20516 23792 35755 8935
15053,27923 6320 26712 9052 3583
15057,20507 35315 32775 15721 35328
15059,20264 33998 10801 16257 680
15064,35495 573 26212 31556 15779
15076,9221 5366 7274 32674 446
15082,2989 27080 36540 22641 24849
15089,13455 22155 8104 14234 6476
15090,1657 30270 24391 31572 8146
15091,34134 2751 22717 33445 32162
15096,32642 19565 17815 33270 3114
15100,36855 8767 27398 35509 25586
15103,4886 19785 36057 29383 1638
15108,32846 8469 13986 22677 28423
15109,14996 19188 27376 17278 3753
15111,27231 25685 16437 21187 7402
15112,21164 24158 11409 36056 28461
15113,322 34673 31214 805 23322
15114,15743 17648 32019 1448 21739
15115,5354 22820 5469 36804 33110
15116,12027 7486 20303 17405 28523
15118,17752 3223 6801 29797 24281
15125,16525 18417 16269 30621 28452
15126,26743 34961 17873 34686 8277
15127,35736 29924 25843 14526 27213
15130,3281 27503 11281 31227 12089
15139,28036 27919 9231 22819 27488
15149,26724 8748 36966 35292 21481
15155,17648 15743 1076 34134 27911
15158,11921 36325 4458 35630 25209
15161,13502 8949 11092 31616 16030
15162,16386 10699 31203 16791 9629
15164,24860 23125 29575 13288 2204
15168,21347 8271 7071 31052 16562
15176,18994 19374 34969 27376 23071
15180,36337 36979 33131 13201 32733
15183,34873 816 10245 33261 34817
15184,9045 3456 25263 31653 32939
15187,7874 16148 19300 3456 26147
15193,31314 5499 18429 8536 1639
15194,15351 9244 12820 23920 36913
15195,31117 10010 23721 27586 11966
15198,23913 16260 32520 11421 21986
15215,13264 36846 12671 3294 32518
15217,3039 36077 32566 9546 25010
15218,25483 11921 13754 8345 27644
15219,35327 3712 26688 4072 4414
15221,11499 18453 3826 36908 10452
15224,21268 1765 6321 6800 28202
15226,22002 4 7649 16271 17060
15228,24517 32044 22482 14587 29659
15230,12866 26846 1219 27806 9354
15243,20578 20333 12943 18237 27085
15246,3830 24395 26417 30141 27660
15248,16790 17618 22549 14555 9534
15250,24488 15971 24626 24639 19345
15251,10010 26332 31117 23058 16795
15269,13003 20790 6193 8394 12516
15270,14591 18427 800 18719 34954
15273,4643 19566 25789 24165 33650
15275,8129 30616 15060 2462 35225
15276,27185 36060 29736 15954 18642
15278,24279 22208 25876 14820 4285
15289,15894 11830 29026 33879 13846
15297,27660 16563 35968 9588 6623
15299,31604 35655 3826 4415 8145
15303,6102 35211 33179 17478 22584
15309,29389 32287 23314 17086 3275
15313,4526 34718 26223 24976 13890
15316,12671 3294 23907 32518 11395
15320,33857 26417 6921 27660 1899
15328,8541 13510 33050 24153 16790
15329,29260 516 18849 34483 16484
15330,12196 22002 22089 16790 34530
15331,5245 30358 36589 7402 35715
15332,36061 20213 26550 32287 28587
15334,22956 32280 27627 1371 9620
15337,36641 16292 25247 20933 20797
15338,21075 11648 5227 26743 11448
15350,22208 26285 23930 35760 5474
15352,14453 276 31203 3294 20456
15360,7651 30603 36334 36882 15351
15364,36994 25060 24391 9239 3800
